"time","consumption_rate","investment_rate","profit_mass","profit_rate","profit_share","saving_rate","utilization_rate","wage_mass","wage_share"
23.2,0.1479444634496101,0.1334737279422046,0.245241352623301,0.08174711754110034,0.290482705246602,0.1334737279422046,0.844254574175444,0.599013221552143,0.709517294753398
23.4,0.150257997852055,0.1336009694437667,0.2422163962751008,0.08073879875836694,0.2844327925502017,0.1336009694437667,0.8515769018874652,0.6093605056123643,0.7155672074497983
23.6,0.1531817897968846,0.1337995276668904,0.2385256621387895,0.07950855404626316,0.2770513242775789,0.1337995276668904,0.8609439523913252,0.6224182902525356,0.7229486757224211
23.8,0.1567384014250867,0.1340957021240185,0.2342273552964345,0.0780757850988115,0.2684547105928689,0.1340957021240185,0.8725023106473156,0.6382749553508812,0.7315452894071311
24,0.1609560075484602,0.1345209354106612,0.2293892626146236,0.07646308753820788,0.2587785252292474,0.1345209354106612,0.886430828877364,0.6570415662627405,0.7412214747707526
24.2,0.1658686677098695,0.1351116243628258,0.2240876837050858,0.07469589456836194,0.2481753674101717,0.1351116243628258,0.9029408762180861,0.6788531925130002,0.7518246325898283
24.4,0.1715162746241984,0.135908754163009,0.2184062276342341,0.07280207587807803,0.236812455268468,0.135908754163009,0.9222750863616223,0.703868858727388,0.7631875447315319
24.6,0.1779438904804809,0.1369572371654184,0.2124344943582428,0.07081149811941426,0.2248689887164854,0.1369572371654184,0.9447033829376978,0.732268888579455,0.7751310112835146
24.8,0.1852000396101859,0.138304777455284,0.2062666616782152,0.06875555389273839,0.2125333233564304,0.138304777455284,0.9705144511964097,0.7642477895181946,0.7874666766435696
25,0.1933333333333332,0.14,0.2,0.06666666666666667,0.2000000000000001,0.14,0.9999999999999997,0.7999999999999997,0.7999999999999999
25.2,0.2023865642132404,0.1420894813261844,0.1937333383217849,0.06457777944059495,0.1874666766435697,0.1420894813261844,1.033428136618274,0.8396947982964896,0.8125333233564302
25.4,0.2123871554224029,0.1446132110786748,0.1875655056417574,0.06252183521391913,0.1751310112835147,0.1446132110786748,1.071001099503233,0.8834355938614757,0.8248689887164853
25.6,0.223332680863942,0.147597941046194,0.1815937723657661,0.06053125745525536,0.1631875447315321,0.147597941046194,1.112791865730408,0.9311980933646421,0.8368124552684679
25.8,0.2351702880390952,0.1510479281010163,0.1759123162949142,0.05863743876497139,0.1518246325898285,0.1510479281010163,1.158654648420334,0.9827423321254203,0.8481753674101715
26,0.2477696265694053,0.1549329077827098,0.1706107373853762,0.05687024579512542,0.1412214747707528,0.1549329077827098,1.208107603056345,1.037496865670969,0.8587785252292472
26.2,0.2608908446222294,0.1591739747534028,0.1657726447035655,0.05525754823452184,0.1315452894071312,0.1591739747534028,1.260194458126897,1.094421813423331,0.8684547105928688
26.4,0.2741528861718694,0.1636296191768613,0.1614743378612107,0.05382477928707022,0.1229486757224212,0.1636296191768613,1.313347516046192,1.151873178184981,0.8770513242775788
26.6,0.2870126642465987,0.1680864571699421,0.1577836037248992,0.05259453457496639,0.1155672074497985,0.1680864571699421,1.365297364249622,1.207513760524723,0.8844327925502016
26.8,0.2987710886044291,0.1722615086523836,0.154758647376699,0.051586215792233,0.1095172947533981,0.1722615086523836,1.413097791770438,1.25833914439374,0.890482705246602
27,0.3086232805997625,0.1758234557385389,0.1524471741852424,0.05081572472841412,0.1048943483704847,0.1758234557385389,1.453340209014904,1.300893034829662,0.8951056516295153
27.2,0.315761829906679,0.1784366806638812,0.1508856374635657,0.05029521248785523,0.1017712749271312,0.1784366806638812,1.482595531711681,1.331709894248115,0.8982287250728689
27.4,0.3195207440150833,0.1798227941717747,0.1500986635785866,0.05003288785952886,0.1001973271571729,0.1798227941717747,1.498030614560574,1.347931950981988,0.8998026728428271
27.6,0.3195207440150833,0.1798227941717747,0.1500986635785866,0.05003288785952885,0.1001973271571728,0.1798227941717747,1.498030614560574,1.347931950981988,0.8998026728428271
27.8,0.3157618299066789,0.1784366806638811,0.1508856374635655,0.05029521248785518,0.1017712749271311,0.1784366806638811,1.48259553171168,1.331709894248114,0.8982287250728689
28,0.3086232805997627,0.175823455738539,0.1524471741852424,0.05081572472841413,0.1048943483704846,0.175823455738539,1.453340209014905,1.300893034829663,0.8951056516295154
28.2,0.2987710886044294,0.1722615086523837,0.154758647376699,0.05158621579223301,0.109517294753398,0.1722615086523837,1.413097791770439,1.25833914439374,0.890482705246602
28.4,0.2870126642465992,0.1680864571699423,0.1577836037248993,0.05259453457496643,0.1155672074497984,0.1680864571699423,1.365297364249624,1.207513760524725,0.8844327925502016
28.6,0.2741528861718692,0.1636296191768612,0.1614743378612104,0.05382477928707014,0.1229486757224211,0.1636296191768612,1.313347516046191,1.151873178184981,0.8770513242775788
28.8,0.2608908446222299,0.159173974753403,0.1657726447035657,0.05525754823452189,0.1315452894071311,0.159173974753403,1.260194458126898,1.094421813423333,0.8684547105928688
29,0.2477696265694053,0.1549329077827098,0.1706107373853761,0.05687024579512538,0.1412214747707526,0.1549329077827098,1.208107603056345,1.037496865670969,0.8587785252292474
29.2,0.2351702880390953,0.1510479281010164,0.1759123162949141,0.05863743876497138,0.1518246325898284,0.1510479281010164,1.158654648420335,0.9827423321254209,0.8481753674101716
29.4,0.223332680863942,0.147597941046194,0.181593772365766,0.06053125745525532,0.163187544731532,0.147597941046194,1.112791865730408,0.9311980933646421,0.8368124552684679
29.6,0.212387155422403,0.1446132110786748,0.1875655056417573,0.06252183521391912,0.1751310112835146,0.1446132110786748,1.071001099503234,0.8834355938614762,0.8248689887164854
29.8,0.2023865642132405,0.1420894813261845,0.1937333383217848,0.06457777944059492,0.1874666766435696,0.1420894813261845,1.033428136618275,0.8396947982964902,0.8125333233564305
30,0.1933333333333335,0.1400000000000001,0.2000000000000001,0.06666666666666668,0.1999999999999999,0.1400000000000001,1.000000000000001,0.8000000000000006,0.8
30.2,0.1852000396101861,0.1383047774552841,0.2062666616782153,0.06875555389273842,0.2125333233564303,0.1383047774552841,0.9705144511964108,0.7642477895181955,0.7874666766435697
30.4,0.177943890480481,0.1369572371654183,0.2124344943582427,0.07081149811941422,0.2248689887164853,0.1369572371654183,0.9447033829376978,0.7322688885794552,0.7751310112835147
30.6,0.1715162746241982,0.1359087541630089,0.2184062276342338,0.07280207587807792,0.2368124552684679,0.1359087541630089,0.9222750863616213,0.7038688587273875,0.7631875447315322
30.8,0.1658686677098697,0.1351116243628258,0.2240876837050859,0.07469589456836197,0.2481753674101715,0.1351116243628258,0.9029408762180866,0.6788531925130007,0.7518246325898285
31,0.1609560075484603,0.1345209354106612,0.2293892626146236,0.07646308753820785,0.2587785252292473,0.1345209354106612,0.8864308288773642,0.6570415662627407,0.7412214747707527
31.2,0.1567384014250867,0.1340957021240184,0.2342273552964344,0.07807578509881147,0.2684547105928688,0.1340957021240184,0.8725023106473155,0.6382749553508812,0.7315452894071313
31.4,0.1531817897968847,0.1337995276668904,0.2385256621387895,0.07950855404626316,0.2770513242775788,0.1337995276668904,0.8609439523913255,0.622418290252536,0.7229486757224213
31.6,0.1502579978520552,0.1336009694437667,0.2422163962751008,0.08073879875836695,0.2844327925502015,0.1336009694437667,0.8515769018874656,0.6093605056123648,0.7155672074497985
31.8,0.14794446344961,0.1334737279422046,0.2452413526233009,0.08174711754110031,0.290482705246602,0.1334737279422046,0.8442545741754439,0.599013221552143,0.7095172947533981
32,0.1462238292971045,0.1333967342172613,0.2475528258147576,0.0825176086049192,0.2951056516295154,0.1333967342172613,0.8388616905430974,0.5913088647283398,0.7048943483704846
32.2,0.1450835188124362,0.1333541830728825,0.2491143625364344,0.08303812084547814,0.2982287250728689,0.1333541830728825,0.8353131056559561,0.5861987431195217,0.7017712749271311
32.4,0.1445153697250397,0.1333355402882781,0.2499013364214135,0.08330044547380452,0.2998026728428271,0.1333355402882781,0.8335527300399533,0.5836513936185398,0.7001973271571729
32.6,0.1445153697250396,0.133335540288278,0.2499013364214135,0.08330044547380448,0.2998026728428272,0.133335540288278,0.8335527300399529,0.5836513936185395,0.7001973271571729
32.8,0.1450835188124361,0.1333541830728824,0.2491143625364343,0.08303812084547811,0.298228725072869,0.1333541830728824,0.8353131056559556,0.5861987431195212,0.701771274927131
33,0.1462238292971046,0.1333967342172614,0.2475528258147578,0.08251760860491927,0.2951056516295154,0.1333967342172614,0.8388616905430979,0.5913088647283401,0.7048943483704846
