"time","H_stock","der(H_stock)","X_center","X_continuous_level","X_cycle_time","X_phase","X_step_index","X_step_progress","X_triangle","X_within_step","consumption_rate","hoard_propensity","hoarding_flow","investment_rate","profit_mass","profit_rate","profit_share","saving_rate","utilization_rate","wage_mass","wage_share"
24.2,0.09135965997131254,0.0004015469240445332,2,0.6453333333333333,300,24.2,0,0.9481750118235559,0.1613333333333333,0.6453333333333333,0.1624948890141798,0.005473843097658074,0.0004015469240445332,0.1330920807446094,0.2200722144646405,0.07335740482154682,0.2481753674101717,0.1330920807446094,0.8867609092763677,0.6666886948117273,0.7518246325898283
24.24,0.09138494337299118,0.0008662286579950221,2,0.6464,300,24.24,0,0.9492133469067291,0.1616,0.6464,0.1595865829683456,0.01212544750718118,0.0008662286579950221,0.1308650640553194,0.2143167064511244,0.07143890215037479,0.2459579860621489,0.1308650640553194,0.8713549410709952,0.6570382346198708,0.7540420139378511
24.28,0.09142840297112584,0.001312435896882645,2,0.6474666666666667,300,24.28,0,0.9502319704543605,0.1618666666666667,0.6474666666666667,0.1567840630965051,0.01886303228339931,0.001312435896882645,0.1287056295693974,0.20873142936372,0.06957714312124001,0.2437115766650932,0.1287056295693974,0.8564690779977077,0.6477376486339876,0.7562884233349068
24.32,0.09148934268224845,0.001740481232243327,2,0.6485333333333333,300,24.32,0,0.9512312132344523,0.1621333333333333,0.6485333333333333,0.1540861446458526,0.02568167736225982,0.001740481232243327,0.1266130256734933,0.2033139667272312,0.06777132224241039,0.2414375580993285,0.1266130256734933,0.8420975109580379,0.6387835442308067,0.7585624419006716
24.36,0.09156710061581032,0.00215070916776698,2,0.6496,300,24.36,0,0.9522114022008841,0.1624,0.6496,0.151491468980631,0.03257636904302171,0.00215070916776698,0.1245863831354205,0.1980615916641904,0.06602053055473013,0.2391373666837203,0.1245863831354205,0.8282335563481548,0.6301719646839643,0.7608626333162797
24.4,0.09166098261231639,0.00254349099637962,2,0.6506666666666666,300,24.4,0,0.9531728604640097,0.1626666666666667,0.6506666666666666,0.1489985317502663,0.03954200593774464,0.00254349099637962,0.1226247343650673,0.1929713176704378,0.06432377255681261,0.236812455268468,0.1226247343650673,0.8148697983460006,0.6218984806755627,0.7631875447315319
24.44,0.09177030443116446,0.002919220180810417,2,0.6517333333333334,300,24.44,0,0.954115907265236,0.1629333333333333,0.6517333333333334,0.1466057082111079,0.04657340530851041,0.002919220180810417,0.1207270307346673,0.1880399443506218,0.06267998145020726,0.2344642923174517,0.1207270307346673,0.8019982168373258,0.613958272486704,0.7655357076825483
24.48,0.09189436431374118,0.003278308204422353,2,0.6528,300,24.48,0,0.9550408579554229,0.1632,0.6528,0.1443112758858945,0.0536653097723755,0.003278308204422353,0.118892158084883,0.1832640984461369,0.06108803281537897,0.2320943609807209,0.118892158084883,0.7896103019123324,0.6063462034661955,0.7679056390192791
24.52,0.09203246627712888,0.003621180858712546,2,0.6538666666666667,300,24.52,0,0.9559480239769501,0.1634666666666667,0.6538666666666667,0.1421134347469249,0.06081239435114259,0.003621180858712546,0.117118950544479,0.1786402704917263,0.05954675683057543,0.2297041581577036,0.117118950544479,0.7776971558742118,0.5990568853824856,0.7702958418422964
24.56,0.09218395334127273,0.003948274934162717,2,0.6549333333333333,300,24.56,0,0.9568377128492935,0.1637333333333333,0.6549333333333333,0.140010325107155,0.06800927384017891,0.003948274934162717,0.1154062027902244,0.1741648474342391,0.05805494914474638,0.2272951935517327,0.1154062027902244,0.7662495836921381,0.592084736257899,0.7727048064482673
