"time","consumption_rate","investment_rate","profit_mass","profit_rate","profit_share","saving_rate","utilization_rate","wage_mass","wage_share"
32.8,0.05772393183285152,0.05305721722448908,0.09911436253643444,0.03303812084547814,0.298228725072869,0.05305721722448908,0.3323434471720218,0.2332290846355873,0.701771274927131
33,0.05762223760702039,0.05256748063579664,0.09755282581475767,0.03251760860491922,0.2951056516295154,0.05256748063579664,0.3305691547284511,0.2330163289136934,0.7048943483704846
33.2,0.05745536248820463,0.05183554181588797,0.09524135262330093,0.03174711754110031,0.2904827052466019,0.05183554181588797,0.3278727129122778,0.2326313602889769,0.7095172947533981
33.4,0.05720608219144223,0.05086443416064691,0.09221639627510084,0.03073879875836695,0.2844327925502017,0.05086443416064691,0.3242115490562674,0.2319951527811666,0.7155672074497983
33.6,0.05685140645992084,0.04965793480819163,0.08852566213878943,0.02950855404626315,0.2770513242775789,0.04965793480819163,0.3195280238043374,0.231002361665548,0.7229486757224211
33.8,0.05636259269852632,0.04822035552692117,0.08422735529643458,0.02807578509881153,0.2684547105928692,0.04822035552692117,0.3137488446763425,0.2295214893799079,0.7315452894071308
34,0.05570521744138273,0.04655631107905651,0.07938926261462366,0.02646308753820788,0.2587785252292474,0.04655631107905651,0.3067845855613177,0.2273953229466941,0.7412214747707526
34.2,0.05483936103353943,0.04467049293011281,0.07408768370508567,0.02469589456836189,0.2481753674101714,0.04467049293011281,0.2985295618909567,0.224441878185871,0.7518246325898286
34.4,0.05371999439763066,0.04256749120876572,0.06840622763423401,0.022802075878078,0.236812455268468,0.04256749120876572,0.2888624568191892,0.2204562291849551,0.7631875447315319
34.6,0.05229770645228674,0.04025172972476367,0.06243449435824271,0.02081149811941424,0.2248689887164854,0.04025172972476367,0.2776483085311512,0.2152138141729085,0.7751310112835146
34.8,0.05051998169144252,0.03772760977582262,0.0562666616782154,0.01875555389273847,0.2125333233564308,0.03772760977582262,0.2647427744017954,0.20847611272358,0.7874666766435692
35,0.04833333333333335,0.03500000000000002,0.05000000000000004,0.01666666666666668,0.2000000000000001,0.03500000000000002,0.2500000000000001,0.2000000000000001,0.7999999999999999
35.2,0.04568671639684423,0.03207526083344315,0.04373333832178467,0.01457777944059489,0.1874666766435694,0.03207526083344315,0.2332859316908621,0.1895525933690775,0.8125333233564306
35.4,0.04253677059627134,0.02896304615318982,0.03756550564175735,0.01252183521391912,0.1751310112835147,0.02896304615318982,0.2144994502483835,0.1769339446066261,0.8248689887164853
35.6,0.03885552785829917,0.0256791611866328,0.03159377236576606,0.01053125745525535,0.1631875447315322,0.0256791611866328,0.1936040671347959,0.1620102947690298,0.8368124552684678
35.8,0.03464116109197825,0.02224973083796623,0.02591231629491443,0.008637438764971478,0.1518246325898288,0.02224973083796623,0.1706726757898334,0.144760359494919,0.8481753674101712
36,0.02993196549968434,0.01871676732425797,0.02061073738537638,0.006870245795125459,0.1412214747707528,0.01871676732425797,0.1459461984718269,0.1253354610864505,0.8587785252292472
36.2,0.02482278427781537,0.01514480603436815,0.01577264470356548,0.005257548234521826,0.131545289407131,0.01514480603436815,0.1199027709365506,0.1041301262329851,0.8684547105928691
36.4,0.01948125555570221,0.01162749176993255,0.01147433786121062,0.003824779287070207,0.1229486757224212,0.01162749176993255,0.09332624197690427,0.08185190411569365,0.8770513242775788
36.6,0.01415858675923083,0.008291852532498712,0.007783603724899245,0.002594534574966415,0.1155672074497985,0.008291852532498712,0.06735131787518864,0.05956771415028939,0.8844327925502016
36.8,0.009186861484775845,0.005296839886817967,0.004758647376699113,0.001586215792233038,0.1095172947533982,0.005296839886817967,0.04345110411478144,0.03869245673808232,0.8904827052466018
37,0.004954207444546089,0.002822424386303278,0.00244717418524234,0.0008157247284141135,0.1048943483704847,0.002822424386303278,0.0233298954925481,0.02088272130730576,0.8951056516295153
37.2,0.001853393807590845,0.001047350907129092,0.0008856374635655557,0.0002952124878551852,0.1017712749271311,0.001047350907129092,0.008702234144159812,0.007816596680594257,0.8982287250728689
37.4,0.0002100289188825603,0.0001182019876886495,9.866357858643286e-05,3.288785952881095e-05,0.1001973271571729,0.0001182019876886495,0.0009846927197136295,0.0008860291411271966,0.8998026728428271
37.6,0.0002100289188825436,0.0001182019876886401,9.866357858642497e-05,3.288785952880832e-05,0.1001973271571728,0.0001182019876886401,0.000984692719713551,0.000886029141127126,0.8998026728428271
37.8,0.001853393807590811,0.001047350907129073,0.0008856374635655389,0.0002952124878551796,0.1017712749271311,0.001047350907129073,0.008702234144159651,0.007816596680594111,0.8982287250728689
38,0.004954207444546034,0.002822424386303246,0.002447174185242312,0.000815724728414104,0.1048943483704846,0.002822424386303246,0.02332989549254784,0.02088272130730553,0.8951056516295154
38.2,0.009186861484775787,0.00529683988681793,0.004758647376699078,0.001586215792233026,0.1095172947533981,0.00529683988681793,0.04345110411478115,0.03869245673808207,0.8904827052466019
38.4,0.01415858675923075,0.00829185253249866,0.00778360372489919,0.002594534574966397,0.1155672074497984,0.00829185253249866,0.06735131787518822,0.05956771415028903,0.8844327925502016
38.6,0.01948125555570214,0.01162749176993251,0.01147433786121057,0.00382477928707019,0.1229486757224211,0.01162749176993251,0.09332624197690395,0.08185190411569339,0.8770513242775789
38.8,0.02482278427781533,0.01514480603436812,0.01577264470356543,0.005257548234521812,0.1315452894071309,0.01514480603436812,0.1199027709365503,0.1041301262329849,0.8684547105928692
39,0.02993196549968428,0.01871676732425792,0.02061073738537631,0.006870245795125438,0.1412214747707526,0.01871676732425792,0.1459461984718266,0.1253354610864503,0.8587785252292474
39.2,0.03464116109197812,0.02224973083796614,0.0259123162949143,0.008637438764971434,0.1518246325898286,0.02224973083796614,0.1706726757898328,0.1447603594949185,0.8481753674101713
39.4,0.03885552785829911,0.02567916118663276,0.03159377236576598,0.01053125745525533,0.163187544731532,0.02567916118663276,0.1936040671347956,0.1620102947690296,0.836812455268468
39.6,0.04253677059627132,0.02896304615318979,0.03756550564175729,0.0125218352139191,0.1751310112835146,0.02896304615318979,0.2144994502483833,0.176933944606626,0.8248689887164854
39.8,0.0456867163968442,0.03207526083344311,0.04373333832178459,0.01457777944059486,0.1874666766435692,0.03207526083344311,0.233285931690862,0.1895525933690774,0.8125333233564308
40,0.04833333333333334,0.03499999999999999,0.04999999999999997,0.01666666666666666,0.1999999999999999,0.03499999999999999,0.25,0.2,0.8
40,0.04833333333333334,0.03499999999999999,0.04999999999999997,0.01666666666666666,0.1999999999999999,0.03499999999999999,0.25,0.2,0.8
