"time","H_stock","der(H_stock)","X_center","X_continuous_level","X_cycle_time","X_phase","X_step_index","X_step_progress","X_triangle","X_within_step","consumption_rate","hoard_propensity","hoarding_flow","investment_rate","profit_mass","profit_rate","profit_share","saving_rate","utilization_rate","wage_mass","wage_share"
21.88,0.01206901058787517,-0.0003061578792367509,2,0.5834666666666667,300,21.88,0,0.8414869169410489,0.1458666666666667,0.5834666666666667,0.05844585992363145,-0.1268363620230497,-0.0003061578792367509,0.05298669703524395,0.09778464973790667,0.03259488324596889,0.2925077206834458,0.05298669703524395,0.3342976708766262,0.2365130211387196,0.7074922793165542
21.92,0.01205665566377953,-0.0003124271651444486,2,0.5845333333333333,300,21.92,0,0.8443118129099834,0.1461333333333333,0.5845333333333333,0.05849390400280558,-0.1295662635879362,-0.0003124271651444486,0.05314841112936036,0.09827858294855291,0.03275952764951764,0.2934328942456613,0.05314841112936036,0.3349269453964978,0.2366483624479449,0.7065671057543388
21.96,0.01204405917479459,-0.0003182528321284857,2,0.5856,300,21.96,0,0.8470955135121417,0.1464,0.5856,0.0585379171753958,-0.1321202542721289,-0.0003182528321284857,0.05329933334810839,0.09874079095528565,0.03291359698509522,0.2942990535892864,0.05329933334810839,0.3355117515705126,0.236770960615227,0.7057009464107136
22,0.01203123856546195,-0.0003236332058315135,2,0.5866666666666667,300,22,0,0.8498382937101526,0.1466666666666667,0.5866666666666667,0.05857805151236831,-0.1344970445356169,-0.0003236332058315135,0.05343944831784792,0.09917099184391526,0.03305699728130509,0.2951056516295154,0.05343944831784792,0.3360524994906487,0.2368815076467334,0.7048943483704846
22.04,0.0120182112803232,-0.000328566954220698,2,0.5877333333333333,300,22.04,0,0.8525404387907412,0.1469333333333333,0.5877333333333333,0.05861444865170982,-0.1366954476655956,-0.000328566954220698,0.05356874205701057,0.09956892422197228,0.03318964140732409,0.2958521789017376,0.05356874205701057,0.3365495721261612,0.2369806479041889,0.7041478210982623
22.08,0.01200499476391993,-0.000333053075335521,2,0.5888,300,22.08,0,0.8552022438686095,0.1472,0.5888,0.05864723978189273,-0.1387143775924359,-0.000333053075335521,0.05368720199748011,0.09993434731834128,0.03331144910611376,0.2965381638833274,0.05368720199748011,0.3370033253381185,0.2370689780197772,0.7034618361166727
22.12,0.01199160646079375,-0.0003370908851499144,2,0.5898666666666667,300,22.12,0,0.8578240133969948,0.1474666666666667,0.5898666666666667,0.05867654562736668,-0.1405528467983103,-0.0003370908851499144,0.05379481700358095,0.1002670410714833,0.03342234702382776,0.2971631732914674,0.05379481700358095,0.3374140878928429,0.2371470468213596,0.7028368267085325
22.16,0.01197806521236636,-0.0003406800453334237,2,0.5909333333333333,300,22.16,0,0.8604060606853468,0.1477333333333333,0.5909333333333333,0.05870247655176124,-0.142209964336185,-0.0003406800453334237,0.05389157749506248,0.1005668064050768,0.03352226880169226,0.2977268123568194,0.05389157749506248,0.3377821621404712,0.2372153557353944,0.7022731876431807
22.2,0.01196438906973178,-0.0003438204907085061,2,0.592,300,22.2,0,0.8629487074245402,0.148,0.592,0.05872513236829864,-0.1436849339755774,-0.0003438204907085061,0.05397747529783568,0.1008334649899769,0.03361115499665897,0.2982287250728688,0.05397747529783568,0.338107822998403,0.2372743580084261,0.7017712749271312
22.24,0.01195059470809045,-0.0003465123992565921,2,0.5930666666666666,300,22.24,0,0.8654522832200027,0.1482666666666667,0.5930666666666666,0.05874460227696124,-0.1449770524901184,-0.0003465123992565921,0.0540525036063195,0.1010668592066764,0.03368895306889212,0.2986685944207868,0.0540525036063195,0.3383913176498422,0.2373244584431659,0.7013314055792133
22.28,0.01193669972065472,-0.000348756246215114,2,0.5941333333333334,300,22.28,0,0.8679171251330999,0.1485333333333334,0.5941333333333334,0.05876096504608014,-0.1460857081005573,-0.000348756246215114,0.05411665716715097,0.1012668525159081,0.03375561750530271,0.2990461425696652,0.05411665716715097,0.3386328666396933,0.2373660141237852,0.7009538574303349
22.32,0.01192272170063695,-0.0003505527673881045,2,0.5952000000000001,300,22.32,0,0.8703435772310995,0.1488,0.5952000000000001,0.05877428892866038,-0.1470103790854134,-0.0003505527673881045,0.05416993221598043,0.1014333293629409,0.03381110978764698,0.2993611310520009,0.05416993221598043,0.3388326634339224,0.2373993340709815,0.7006388689479992
